customerID,tenure,MonthlyCharges,TotalCharges,Churn,TotalCharges_numeric,TotalCharges_log,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8591-NXRCV,0.5694444444444444,0.5611940298507463,3090.65,0,3090.65,0.8302063040825527,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
7895-VONWT,0.3472222222222222,0.29850746268656714,1293.8,0,1293.8,0.6871453880958742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
4526-RMTLL,0.1111111111111111,0.5761194029850747,645.8,0,645.8,0.5730590222214873,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
6253-GNHWH,0.986111111111111,0.5258706467661691,5224.95,0,5224.95,0.9164903495836889,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4566-NECEV,0.06944444444444445,0.7791044776119402,500.1,0,500.1,0.531106130228783,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8080-POTJR,0.41666666666666663,0.6074626865671642,2427.1,0,2427.1,0.7904947182698763,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
6906-MPARY,0.5555555555555556,0.7099502487562188,3488.15,0,3488.15,0.8500876222005234,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
3662-FXJFO,0.75,0.02238805970149252,1035.7,0,1035.7,0.6506032582956132,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
8107-RZLNV,1.0,0.8761194029850746,7565.35,0,7565.35,0.9773201673080232,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0516-OOHAR,0.38888888888888884,0.8169154228855721,2799,0,2799.0,0.8139194246883121,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
2027-CWDNU,0.25,0.6701492537313432,1601.5,0,1601.5,0.7221909137047129,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
2737-WFVYW,0.027777777777777776,0.26865671641791045,85.5,1,85.5,0.24236028140731375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9912-OMZDS,0.8194444444444444,0.8746268656716417,6256.2,0,6256.2,0.946093114460103,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
3733-ZEECP,0.3055555555555555,0.32686567164179103,1232.9,0,1232.9,0.6792265458696358,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7878-RTCZG,0.013888888888888888,0.01641791044776117,19.9,0,19.9,0.008887134920798179,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2452-MRMZF,1.0,0.07412935323383085,1937.4,0,1937.4,0.7534705650344677,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
2272-QAGFO,0.19444444444444442,0.5577114427860697,1096.25,1,1096.25,0.6599337433330568,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7103-IPXPJ,0.6944444444444444,0.8074626865671642,5059.75,0,5059.75,0.9112104090862572,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
4342-HFXWS,0.6666666666666666,0.5119402985074627,3023.65,0,3023.65,0.8266049890399376,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
3545-CNWRG,0.6805555555555555,0.7970149253731342,4889.2,0,4889.2,0.9055754933176288,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1785-BPHTP,0.38888888888888884,0.6686567164179105,2289.9,0,2289.9,0.7809341376733607,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4989-LIXVT,0.9444444444444444,0.772636815920398,6503.2,0,6503.2,0.9524568275653049,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
7315-WYOAW,0.18055555555555555,0.8208955223880597,1313.25,0,1313.25,0.6895961604247987,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1173-XZPYF,0.15277777777777776,0.7059701492537314,990.3,0,990.3,0.6432425740616157,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
9850-OWRHQ,0.041666666666666664,0.5557213930348258,228,1,228.0,0.4023891342224902,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3768-NLUBH,0.7916666666666666,0.8194029850746268,5746.15,1,5746.15,0.9321167772739367,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
8676-TRMJS,0.041666666666666664,0.5646766169154228,209.1,1,209.1,0.388230397625885,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2509-TFPJU,1.0,0.07462686567164178,1864.2,0,1864.2,0.7471431315825103,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
9530-GRMJG,0.9722222222222222,0.6552238805970149,5979.7,0,5979.7,0.9386642938675058,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
6898-RBTLU,0.6805555555555555,0.6074626865671642,3902.45,0,3902.45,0.8685305869759585,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
5481-NTDOH,0.9305555555555555,0.8835820895522387,7142.5,0,7142.5,0.9678674759684487,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
2068-WWXQZ,0.6388888888888888,0.01791044776119402,902,0,902.0,0.6279075483663836,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
7359-SSBJK,0.8888888888888888,0.5169154228855721,4481,1,4481.0,0.8912482045619008,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0
2061-VVFST,0.5138888888888888,0.01243781094527363,805.2,0,805.2,0.6092692967550608,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0685-MLYYM,0.027777777777777776,0.5223880597014925,154.85,1,154.85,0.3391342035395754,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0749-IRGQE,0.18055555555555555,0.2691542288557213,528.45,0,528.45,0.5401520202924737,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2380-DAMQP,1.0,0.9641791044776119,8349.7,0,8349.7,0.993532926647924,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
2256-YLYLP,0.9444444444444444,0.5442786069651742,4953.25,0,4953.25,0.9077143984559506,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1272-ILHFG,0.20833333333333331,0.013930348258706454,332.65,0,332.65,0.4642538954075727,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0164-XAIRP,0.3333333333333333,0.012935323383084563,470.2,0,470.2,0.5209934662164697,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
5666-CYCYZ,0.3333333333333333,0.7094527363184079,2259.35,0,2259.35,0.7787274302064553,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4011-ARPHK,0.375,0.31940298507462683,1411.35,0,1411.35,0.7014291040768998,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8182-PNAGI,0.16666666666666666,0.31840796019900497,593.75,1,593.75,0.5592688761236981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6365-HITVU,0.986111111111111,0.6865671641791045,6328.7,0,6328.7,0.9479866861274124,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
7558-IMLMT,0.9305555555555555,0.025373134328358193,1411.9,0,1411.9,0.7014931016537473,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
9488-FYQAU,0.875,0.9054726368159204,6841.4,0,6841.4,0.9607889119113899,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
3590-TCXTB,0.013888888888888888,0.020895522388059695,20.35,0,20.35,0.012388681780957478,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
6994-KERXL,0.05555555555555555,0.3746268656716417,238.5,0,238.5,0.4097581613205619,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7957-RYHQD,0.5555555555555556,0.6064676616915423,3233.85,1,3233.85,0.8376486767013562,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2180-DXNEG,0.16666666666666666,0.7736318407960199,1062.1,1,1062.1,0.6547366503405161,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1960-UOTYM,0.7222222222222222,0.6064676616915423,4016.3,0,4016.3,0.8732561587018348,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
2740-JFBOK,0.1388888888888889,0.057213930348258696,226.55,0,226.55,0.40134504206297456,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
6500-JVEGC,0.9444444444444444,0.8268656716417909,7110.75,0,7110.75,0.9671352800075812,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5515-AKOAJ,0.75,0.8144278606965173,5440.9,1,5440.9,0.9231460437799381,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
8976-OQHGT,0.05555555555555555,0.3805970149253731,235.1,1,235.1,0.40740797556989433,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5245-VDBUR,0.7222222222222222,0.17114427860696518,1958.95,0,1958.95,0.7552878732475179,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6230-BSUXY,0.013888888888888888,0.664179104477612,85,1,85.0,0.24140739783383008,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
8469-SNFFH,0.9722222222222222,0.6084577114427862,5528.9,0,5528.9,0.9257828111868429,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2144-ESWKO,0.5972222222222222,0.16865671641791047,1463.7,0,1463.7,0.7074114969697383,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1241-FPMOF,0.7222222222222222,0.013930348258706454,1025.05,0,1025.05,0.648905934928871,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9928-BZVLZ,0.16666666666666666,0.3144278606965174,552.1,0,552.1,0.5473350887658368,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
4114-QMKVN,0.7777777777777777,0.5024875621890547,3815.4,0,3815.4,0.8648234721293204,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2775-SEFEE,0.0,0.4343283582089552, ,0,1397.475,0.6998063211464687,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9003-CPATH,0.5833333333333333,0.6134328358208956,3313.4,0,3313.4,0.8416419376741358,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1754-GKYPY,0.3055555555555555,0.7114427860696517,1938.9,0,1938.9,0.7535977124683619,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5294-CDGWY,0.7083333333333333,0.408457711442786,3014.65,1,3014.65,0.8261151628062711,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
7956-XQWGU,0.375,0.011442786069651711,460.25,0,460.25,0.5174853681018061,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1591-MQJTP,0.7083333333333333,0.7502487562189055,4839.15,0,4839.15,0.9038845183870743,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
5295-PCJOO,0.05555555555555555,0.30995024875621885,184.4,1,184.4,0.3676727332639312,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2369-FEVNO,0.013888888888888888,0.01641791044776117,19.9,0,19.9,0.008887134920798179,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
9863-JZAIC,0.4861111111111111,0.3656716417910447,2010.55,1,2010.55,0.7595593425832252,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7471-MQPOS,0.986111111111111,0.5437810945273632,5139.65,0,5139.65,0.9137852689786532,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
7660-HDPJV,0.013888888888888888,0.5069651741293533,69.2,1,69.2,0.20804005754770066,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5115-SQAAU,0.9583333333333333,0.07313432835820893,1673.4,0,1673.4,0.7294051959543999,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
9845-QOMAD,0.19444444444444442,0.014925373134328346,309.35,0,309.35,0.45235470599471433,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
7672-VFMXZ,0.7916666666666666,0.372636815920398,3171.6,0,3171.6,0.8344547458210012,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9739-JLPQJ,1.0,0.9875621890547263,8670.1,0,8670.1,0.9997215783541638,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
9916-AYHTC,0.6666666666666666,0.015920398009950265,916,0,916.0,0.6304363975703866,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
3855-ONCAR,0.05555555555555555,0.6034825870646766,299.75,0,299.75,0.4471899192037418,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1488-SYSFC,0.4305555555555555,0.023880597014925342,702.05,0,702.05,0.5867661451642818,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
7931-PXHFC,0.5277777777777778,0.4383084577114428,2354.8,1,2354.8,0.7855259700271402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
3990-QYKBE,0.5138888888888888,0.7388059701492538,3473.4,1,3473.4,0.8493912848500771,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0970-QXPXW,0.013888888888888888,0.013930348258706454,19.65,0,19.65,0.006909109172379635,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
3259-KNMRR,0.7916666666666666,0.6119402985074627,4438.2,0,4438.2,0.8896710235332455,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
6120-RJKLU,0.861111111111111,0.6139303482587065,4819.75,0,4819.75,0.9032243686630346,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9572-WUKSB,0.041666666666666664,0.11592039800995024,92.25,0,92.25,0.25471113176818744,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5893-KCLGT,1.0,0.014925373134328346,1567,0,1567.0,0.7186135244437215,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0076-LVEPS,0.40277777777777773,0.26616915422885573,1242.45,0,1242.45,0.6804938354787065,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3640-JQGJG,0.18055555555555555,0.2641791044776119,559.2,0,559.2,0.5494316605982308,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919-MOAVT,0.041666666666666664,0.5114427860696518,220.1,1,220.1,0.3966185418179365,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1596-OQSPS,0.15277777777777776,0.32686567164179103,531.15,0,531.15,0.5409881266194896,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9867-XOBQA,0.29166666666666663,0.3472636815920398,1183.2,0,1183.2,0.6724688130612781,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
9546-KDTRB,0.2638888888888889,0.06417910447761191,465.85,0,465.85,0.5194689778962034,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3090-HAWSU,0.8472222222222222,0.9288557213930347,6876.05,1,6876.05,0.9616191930653266,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
9820-RMCQV,0.15277777777777776,0.3014925373134328,501,1,501.0,0.5314010854679037,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3174-RKMOW,0.4861111111111111,0.9124378109452737,3782.4,0,3782.4,0.8633959849210144,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1760-CAZHT,0.3472222222222222,0.025373134328358193,460.2,0,460.2,0.517467549037764,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
7839-QRKXN,0.013888888888888888,0.019402985074626844,20.2,1,20.2,0.011229767771486487,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
8441-SHIPE,0.9305555555555555,0.07313432835820893,1790.35,0,1790.35,0.740502708309535,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
5204-QZXPU,0.2638888888888889,0.21293532338308457,733.35,1,733.35,0.5939258162823169,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
4597-ELFTS,0.7777777777777777,0.06616915422885569,1334,1,1334.0,0.692171068671904,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1320-GVNHT,1.0,0.8970149253731344,7767.25,0,7767.25,0.9816487596143357,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
1047-RNXZV,0.5972222222222222,0.012935323383084563,876.15,0,876.15,0.6231334408345885,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3541-ZNUHK,0.7638888888888888,0.6651741293532337,4600.95,0,4600.95,0.895589391420607,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8450-JOVAH,0.027777777777777776,0.38258706467661696,113.55,1,113.55,0.2885269387715937,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8725-JEDFD,0.375,0.5054726368159204,1793.25,0,1793.25,0.7407685933924293,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7562-UXTPG,0.18055555555555555,0.5164179104477612,886.7,0,886.7,0.6250986444420767,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8071-SBTRN,0.9722222222222222,0.9243781094527362,7737.55,0,7737.55,0.9810191193190543,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1
1113-IUJYX,0.19444444444444442,0.872636815920398,1348.9,1,1348.9,0.6939954697958259,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
6668-CNMFP,0.2638888888888889,0.707462686567164,1686.85,0,1686.85,0.7307202763929683,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
5626-MGTUK,0.2777777777777778,0.7049751243781094,1879.25,0,1879.25,0.748464100359739,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5681-LLOEI,0.5972222222222222,0.7263681592039801,4013.8,0,4013.8,0.873153836792619,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
8212-DJRCH,0.06944444444444445,0.717412935323383,434.5,0,434.5,0.5080429554893173,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
4323-OHFOW,0.9722222222222222,0.8686567164179103,7195.35,0,7195.35,0.9690790782114966,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
4933-BSAIP,0.5555555555555556,0.008457711442786064,780.1,0,780.1,0.6040704307162497,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2030-BTZRO,0.08333333333333333,0.021393034825870627,107.6,0,107.6,0.27975933840343775,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1116-DXXDF,0.5416666666666666,0.817910447761194,3801.7,0,3801.7,0.8642323529090838,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
9274-CNFMO,0.05555555555555555,0.564179104477612,308.7,1,308.7,0.4520100827849762,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7758-XKCBS,0.20833333333333331,0.11393034825870646,438.25,1,438.25,0.5094522692621664,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8992-JQYUN,0.013888888888888888,0.31940298507462683,50.35,1,50.35,0.15664367961701636,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
6563-VNPMN,0.625,0.6711442786069651,3778.1,0,3778.1,0.8632090627425348,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0617-AQNWT,0.8888888888888888,0.2945273631840796,3147.5,1,3147.5,0.8332013616516796,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
2267-WTPYD,0.7916666666666666,0.753731343283582,5438.95,0,5438.95,0.9230871337016304,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0270-THENM,1.0,0.5134328358208955,5102.35,0,5102.35,0.9125882558865335,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2446-PLQVO,0.013888888888888888,0.517910447761194,70.3,1,70.3,0.2105957154148677,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4707-MAXGU,1.0,0.0756218905472637,1872.2,0,1872.2,0.7478466291515391,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
2710-WYVXG,0.041666666666666664,0.5258706467661691,213.35,0,213.35,0.39152220660795994,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3005-NFMTA,0.7638888888888888,0.8014925373134327,5617.75,1,5617.75,0.9284028158523463,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
6300-BWMJX,0.8194444444444444,0.7472636815920397,5386.5,0,5386.5,0.9214946301049529,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
8784-CGILN,0.25,0.8119402985074626,1776.95,1,1776.95,0.73926851977973,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
5389-FFVKB,0.4444444444444444,0.617412935323383,2483.05,1,2483.05,0.7942393142947131,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7009-LGECI,0.05555555555555555,0.32139303482587056,235.65,0,235.65,0.4077904382526653,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8444-WRIDW,0.9166666666666666,0.618905472636816,5224.35,1,5224.35,0.9164714766829465,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5022-KVDQT,0.375,0.6273631840796019,2272.8,0,2272.8,0.7797026115719077,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7976-CICYS,0.05555555555555555,0.024378109452736302,83.75,0,83.75,0.23900073762123147,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1036-GUDCL,0.8333333333333333,0.6049751243781094,4663.4,0,4663.4,0.8978049744872962,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
